id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,coordinate
40732434,Rental unit in Greater London · 1 bedroom · 1 bed · 1.5 shared baths,276312055,Debra,,Tower Hamlets,Private room,125,2,2,3/11/2020,0.05,1,89,0,,"51.5069,-0.0709"
40657751,Home in Greater London · 4 bedrooms · 5 beds · 3 baths,969900,Xavier,,Wandsworth,Entire home/apt,314,4,0,,,1,0,0,,"51.45261,-0.15773"
40657996,Rental unit in London · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,146911482,Tong&Niki,,Southwark,Private room,61,1,17,3/12/2020,0.37,7,0,0,,"51.49728,-0.09726"
40733795,Rental unit in Greater London · 1 bedroom · 1 bed · 1 shared bath,315291768,Niaz,,Hounslow,Private room,25,2,0,,,1,0,0,,"51.4399,-0.37641"
40658049,Home in Greater London · 1 bedroom · 1 bed · 1.5 baths,315375378,Lawrence,,Wandsworth,Private room,35,3,0,,,1,0,0,,"51.46224,-0.20455"
40738581,Rental unit in Greater London · Studio · 1 bed · 1 bath,315172847,Ken,,Westminster,Entire home/apt,149,90,1,1/3/2020,0.02,4,0,0,,"51.527,-0.19828"
40658068,Rental unit in Greater London · 1 bedroom · 1 bed · 1.5 shared baths,99805714,Jose,,Southwark,Private room,81,2,1,1/1/2020,0.02,1,0,0,,"51.4932,-0.03968"
40743933,Rental unit in Greater London · ★4.71 · 2 bedrooms · 3 beds · 2 baths,387927257,Adrian,,Southwark,Entire home/apt,349,3,18,7/31/2023,0.41,1,305,11,,"51.49932,-0.08055"
40658822,Home in Greater London · ★4.0 · 2 bedrooms · 5 beds · 1 bath,143985029,Valentine,,Croydon,Entire home/apt,224,3,8,8/8/2022,0.18,13,202,0,,"51.38815,-0.07466"
40658941,Home in Greater London · 1 bedroom · 1 bed · 1 shared bath,215718297,Riddhi,,Brent,Private room,50,1,1,6/14/2023,0.35,1,54,1,,"51.53779,-0.29861"
40747464,"Cottage in Kennington, London · 3 bedrooms · 3 beds · 1 bath",217568638,"Cottages,Com",,Lambeth,Entire home/apt,999,1,0,,,2,0,0,,"51.48651,-0.11016"
40663475,Rental unit in England · 1 bedroom · 1 bed · 1 shared bath,38663558,Nathalie,,Barnet,Private room,72,2,0,,,2,364,0,,"51.61697,-0.15814"
40747941,Rental unit in London · 2 bedrooms · 2 beds · 2 baths,156158778,Onefinestay,,Islington,Entire home/apt,862,5,0,,,195,14,0,,"51.52549,-0.10343"
40663749,Rental unit in England · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,12688083,Aïssatou,,Hackney,Private room,61,2,3,1/1/2020,0.07,1,0,0,,"51.52926,-0.0801"
40749162,Rental unit in Greater London · ★4.63 · 2 bedrooms · 3 beds · 1.5 baths,13456015,Martina,,Southwark,Entire home/apt,140,2,8,3/15/2020,0.18,1,0,0,,"51.50089,-0.08743"
40664300,Condo in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,315456223,Wendy,,Hackney,Private room,95,3,7,12/10/2022,0.16,1,81,1,,"51.53802,-0.07666"
40664935,Rental unit in Greater London · ★4.57 · 2 bedrooms · 2 beds · 2 baths,4329911,Augusto,,Tower Hamlets,Entire home/apt,118,2,14,3/14/2020,0.31,1,0,0,,"51.48714,-0.01034"
40749176,Home in London · 4 bedrooms · 7 beds · 2 baths,28381203,Emrah,,Barnet,Entire home/apt,130,4,2,9/13/2020,0.05,47,365,0,,"51.64176,-0.16443"
40749256,Home in Greater London · ★5.0 · 2 bedrooms · 2 beds · 1 bath,253503501,Karo & Vas,,Lambeth,Entire home/apt,259,3,4,7/29/2023,0.31,1,116,3,,"51.4907,-0.11083"
40665346,Rental unit in England · 1 bedroom · 1 bed · 1 bath,95016016,Catherine,,Croydon,Entire home/apt,32,3,1,12/30/2019,0.02,1,0,0,,"51.37765,-0.0842"
40665469,Rental unit in London · 2 bedrooms · 1 bath,45307967,Kathryn,,Hammersmith and Fulham,Entire home/apt,120,4,0,,,1,0,0,,"51.47604,-0.20887"
40750417,Rental unit in Greater London · 1 bedroom · 1 bed · 1 bath,316440214,Lucy & Naomi,,Lambeth,Entire home/apt,88,6,2,1/1/2020,0.04,1,0,0,,"51.46105,-0.13224"
40665488,Rental unit in London · 1 bedroom · 1 bed · 1 bath,26213754,Cece,,Lambeth,Entire home/apt,75,4,0,,,3,0,0,,"51.45309,-0.12918"
40666121,Rental unit in Greater London · 1 bedroom · 1 bed · 1 bath,45460919,Christopher,,Southwark,Entire home/apt,90,3,1,2/24/2020,0.02,1,3,0,,"51.49281,-0.09705"
40751290,Rental unit in Greater London · 1 bedroom · 2 beds · 1 bath,229661687,Mark,,Lambeth,Entire home/apt,115,7,1,12/18/2019,0.02,1,0,0,,"51.45154,-0.11536"
40667132,Rental unit in London · 1 bedroom · 1 bed · 1.5 baths,74020357,Vincent,,Southwark,Entire home/apt,95,1,2,12/24/2019,0.04,2,0,0,,"51.49258,-0.10198"
40751520,Rental unit in Greater London · Studio · 2 beds · 1 bath,303322487,Victor,,Islington,Entire home/apt,220,10,1,1/1/2020,0.02,1,179,0,,"51.5464,-0.11261"
40751569,Rental unit in Greater London · 1 bedroom · 2 beds · 1 bath,311293179,Stella,,Wandsworth,Entire home/apt,90,2,2,8/31/2020,0.05,1,0,0,,"51.46485,-0.21051"
40667862,Rental unit in Greater London · 1 bedroom · 1 bath,15655499,Susan,,Hackney,Entire home/apt,70,7,0,,,1,0,0,,"51.54437,-0.07721"
40668106,Rental unit in London · ★3.0 · 2 bedrooms · 2 beds · 1 bath,312916305,Victoria,,Kensington and Chelsea,Entire home/apt,200,6,3,2/1/2020,0.07,1,0,0,,"51.49746,-0.20547"
40753419,Home in Greater London · 1 bedroom · 1 bed · 1 shared bath,316458235,Robert,,Wandsworth,Private room,40,2,2,1/31/2020,0.05,2,49,0,,"51.46286,-0.25136"
40754119,Rental unit in Greater London · ★4.67 · 2 bedrooms · 3 beds · 2 baths,43661552,Keren,,Kensington and Chelsea,Entire home/apt,159,21,3,1/15/2021,0.07,5,0,0,,"51.51975,-0.21569"
40668194,Home in Greater London · ★4.83 · 1 bedroom · 2 beds · 1.5 baths,55228614,Diane,,Islington,Entire home/apt,471,2,6,2/2/2020,0.13,2,5,0,,"51.5366,-0.11761"
40754190,Rental unit in Greater London · 1 bedroom · 2 beds · 2 baths,231951946,Mark,,Wandsworth,Private room,35,1,1,12/28/2019,0.02,1,0,0,,"51.45766,-0.19608"
40755448,Rental unit in Greater London · ★4.14 · 1 bedroom · 1 bed · 1 private bath,287013523,Adhli,,Greenwich,Private room,33,1,7,1/16/2020,0.15,1,0,0,,"51.47445,-0.02173"
40668335,Rental unit in London · 1 bedroom · 1 bed · 1 bath,63039148,Julia,,Camden,Entire home/apt,75,2,1,12/15/2019,0.02,1,0,0,,"51.55019,-0.13495"
40755500,Rental unit in Greater London · 1 bedroom · 1 bed · 1.5 baths,117077771,Keity,,Hackney,Private room,20,14,0,,,1,0,0,,"51.54847,-0.07469"
40756021,Home in London · Studio · 2 shared baths,38537344,Mika,,Hackney,Private room,42,14,0,,,3,0,0,,"51.53816,-0.06744"
40668799,Home in Chadwell heath  · 1 bedroom · 1 bed · 1 shared bath,136456768,Mel,,Barking and Dagenham,Private room,80,1,0,,,1,179,0,,"51.57569,0.13435"
40757906,Rental unit in Greater London · ★4.67 · 1 bedroom · 1 bed · 1 bath,155856720,Jon,,Kensington and Chelsea,Entire home/apt,137,2,3,1/31/2020,0.07,1,0,0,,"51.48806,-0.16922"
40759313,"Rental unit in Lewisham, London · ★3.0 · 1 bedroom · 1 bed · 1 bath",316230061,Angelica&Amp;Eduardo,,Lewisham,Entire home/apt,79,1,4,9/29/2020,0.11,1,0,0,,"51.46095,-0.00589"
40671056,Rental unit in London · 2 bedrooms · 2 beds · 2 baths,23107236,Abena,,Bexley,Entire home/apt,60,14,0,,,1,15,0,,"51.47381,0.18929"
40671124,Rental unit in Greater London · ★4.57 · 1 bedroom · 1 bed · 1 bath,10401086,Sam,,Hackney,Entire home/apt,103,2,30,5/8/2023,0.78,2,32,10,,"51.5491,-0.06392"
40759656,Townhouse in Greater London · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,50171314,Sacha,,Tower Hamlets,Private room,25,3,5,2/23/2020,0.11,1,0,0,,"51.52607,-0.0357"
40770469,Boutique hotel in Greater London · ★4.54 · 1 bedroom · 1 bed · 1 private bath,217727211,London House,,Westminster,Private room,177,1,287,8/24/2023,6.45,23,105,70,,"51.513973,-0.18949"
40675787,Rental unit in Greater London · ★4.46 · 1 bedroom · 2 beds · 1 bath,2043043,Jurgita,,Westminster,Entire home/apt,130,2,192,8/20/2023,4.29,14,269,51,,"51.52005,-0.14232"
40676015,Home in England · Studio · 1 bed · 2.5 baths,28826711,Belinda,,Lambeth,Private room,70,1,0,,,2,0,0,,"51.41549,-0.12853"
40770921,Boutique hotel in Greater London · ★4.65 · 1 bedroom · 2 beds · 1 private bath,217727211,London House,,Westminster,Private room,153,1,155,9/2/2023,4.19,23,43,46,,"51.513973,-0.18949"
40771173,Home in Greater London · 1 bedroom · 1 bed · 1 bath,168640761,Sakshee,,Newham,Private room,30,1,1,12/13/2019,0.02,1,0,0,,"51.53662,0.0441"
40677419,Home in Greater London · ★4.71 · 3 bedrooms · 5 beds · 2 baths,12406905,Naser,,Ealing,Entire home/apt,90,3,9,2/28/2020,0.2,1,0,0,,"51.50333,-0.34063"
40771473,Rental unit in Greater London · ★5.0 · 2 bedrooms · 2 beds · 1 bath,146131799,Emma,,Wandsworth,Entire home/apt,100,2,9,7/18/2021,0.2,1,0,0,,"51.469425,-0.147076"
40677807,Rental unit in Greater London · ★4.94 · 1 bedroom · 1.5 shared baths,4439257,Jasmina,,Hammersmith and Fulham,Private room,65,5,32,6/24/2023,0.71,9,334,14,,"51.50305,-0.21962"
40678316,Rental unit in Greater London · ★4.82 · 1 bedroom · 2 beds · 1 bath,6479237,Nikki,,Kensington and Chelsea,Entire home/apt,168,3,38,8/19/2023,0.89,3,325,14,,"51.51401,-0.20602"
40771677,Rental unit in Greater London · ★3.67 · Studio · 2 beds · 1 bath,126922415,Rachel,,Tower Hamlets,Entire home/apt,60,1,3,2/24/2020,0.07,3,0,0,,"51.51362,-0.06035"
40679237,Bed and breakfast in Greater London · 1 bedroom · 3 beds · 2 shared baths,215938235,Cogie,,Enfield,Private room,80,1,1,9/30/2022,0.09,22,365,1,,"51.64536,-0.04053"
40772081,Rental unit in Greater London · ★4.48 · 1 bedroom · 2 beds · 1.5 shared baths,309203854,Tahsin,,Southwark,Private room,80,3,58,7/20/2023,3.05,2,336,32,,"51.50185,-0.08464"
40680349,Home in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,85033159,Kate,,Kensington and Chelsea,Private room,119,7,3,4/16/2020,0.07,2,0,0,,"51.4924,-0.19408"
40772687,Rental unit in Barnet · ★4.87 · 1 bedroom · 2 beds · 1.5 baths,316756856,Maria,,Enfield,Entire home/apt,371,2,16,9/26/2021,0.35,1,365,0,,"51.64904,-0.14834"
40688493,Townhouse in London · 1 bedroom · 1 bed · 1 private bath,315807466,Neal,,Wandsworth,Private room,100,1,2,9/14/2022,0.13,1,89,1,,"51.4491,-0.164112"
40772745,Home in Greater London · 1 bedroom · 1 bed · 1.5 shared baths,316757180,Shoopay,,Haringey,Private room,30,3,1,1/2/2020,0.02,2,0,0,,"51.60523,-0.06097"
40688617,Rental unit in Greater London · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,315794018,Base,,Hackney,Entire home/apt,76,7,4,1/24/2020,0.09,1,4,0,,"51.53798,-0.07781"
40773647,Condo in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,65768616,Milos,,Lambeth,Entire home/apt,125,9,8,5/8/2023,0.18,1,8,4,,"51.49314,-0.11707"
40689009,Serviced apartment in Greater London · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,309672848,Stay,,Camden,Entire home/apt,228,5,4,1/1/2023,0.09,12,207,1,,"51.54271,-0.14303"
40691964,Rental unit in Greater London · ★4.29 · 2 bedrooms · 2 beds · 1.5 baths,2125620,Altido,,Hammersmith and Fulham,Entire home/apt,148,10,28,8/13/2023,0.64,112,76,9,,"51.4859905164891,-0.223618121030494"
40692109,Rental unit in Greater London · 1 bedroom · 1 bed · 1 bath,28962797,Anne,,Camden,Entire home/apt,110,2,0,,,1,0,0,,"51.53764,-0.14415"
40774337,Serviced apartment in Greater London · 2 bedrooms · 2 beds · 1 bath,25423352,Prateek,,Tower Hamlets,Entire home/apt,287,30,0,,,53,85,0,,"51.51193,-0.03035"
40693643,Rental unit in Greater London · ★4.32 · 2 bedrooms · 2 beds · 1 bath,314434716,Matthew,,Tower Hamlets,Entire home/apt,81,3,22,7/24/2023,0.49,1,267,9,,"51.51712,-0.06704"
40775692,Rental unit in London · 1 bedroom · 1 bed · 1.5 shared baths,57040109,Tara,,Hackney,Private room,40,2,0,,,1,0,0,,"51.56362,-0.05141"
40694918,Home in Bexleyheath · ★4.67 · Studio · 1 bed · 1.5 shared baths,232917451,Patricia,,Bexley,Private room,41,3,3,11/23/2021,0.07,3,365,0,,"51.46289,0.17392"
40775891,Serviced apartment in Greater London · ★4.03 · 1 bedroom · 1 bed · 1 bath,277073134,Messina,,Camden,Entire home/apt,140,1,39,3/16/2023,1.36,3,356,8,,"51.54288,-0.1954"
40775960,Home in London · ★2.67 · 3 bedrooms · 3 beds · 2 baths,310835509,Travelnest,,Newham,Entire home/apt,276,1,4,6/24/2022,0.09,40,364,0,,"51.5118,0.0214"
40695087,Rental unit in Greater London · ★4.85 · 2 bedrooms · 2 beds · 2 baths,20001519,VanZyl,,Southwark,Entire home/apt,325,4,102,8/19/2023,2.31,62,120,49,,"51.50039,-0.08374"
40776144,Home in Mitcham · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,309032114,Youssef,,Merton,Private room,50,1,117,2/16/2023,2.63,5,190,16,,"51.40986,-0.17562"
40695937,Home in Greater London · 3 bedrooms · 3 beds · 1 bath,315868439,Faisal,,Hounslow,Entire home/apt,60,1,2,1/2/2020,0.04,1,0,0,,"51.44224,-0.42097"
40777476,Rental unit in Greater London · 1 bedroom · 4 beds · 1 bath,68089571,Sara & Kasia,,Ealing,Private room,300,1,1,6/19/2022,0.07,1,90,0,,"51.51496,-0.28182"
40696887,Home in Greater London · ★3.67 · 1 bedroom · 1 bed · 1 bath,282738485,Liton,,Barking and Dagenham,Private room,39,200,3,4/8/2023,0.36,2,0,3,,"51.54602,0.1239"
40697341,Rental unit in Greater London · ★4.58 · 1 bedroom · 2 beds · 1 bath,42653212,Nell Gwynn,,Kensington and Chelsea,Entire home/apt,200,3,19,7/30/2023,0.45,53,334,7,,"51.49304,-0.16589"
40777768,Home in Greater London · ★4.73 · 1 bedroom · 1 bed · 2 baths,304485690,Constance Xu,,Barnet,Private room,25,3,11,10/10/2021,0.24,8,0,0,,"51.57053,-0.19792"
40777857,Home in Greater London · 3 bedrooms · 4 beds · 1 bath,316805030,Rajesh,,Ealing,Entire home/apt,125,3,1,1/6/2020,0.02,1,0,0,,"51.52254,-0.37018"
40697645,Home in Greater London · ★4.76 · 1 bedroom · 1 shared bath,260550152,Elizabeth,,Newham,Private room,30,1,201,9/3/2023,5.38,2,275,136,,"51.54606,0.0153"
40778452,Townhouse in Greater London · 3 bedrooms · 3 beds · 1 bath,47419349,Jane,,Hackney,Entire home/apt,175,4,0,,,2,0,0,,"51.55636,-0.04491"
40697839,Home in Greater London · 2 bedrooms · 3 beds · 1.5 baths,17270291,Matthew,,Ealing,Entire home/apt,125,5,1,1/3/2020,0.02,1,0,0,,"51.5171,-0.32723"
40781072,Rental unit in Greater London · 2 bedrooms · 3 beds · 2 baths,18845286,Ayley,,Waltham Forest,Entire home/apt,95,5,0,,,1,0,0,,"51.58839,-0.04146"
40783072,Home in Greater London · ★3.67 · 1 bedroom · 2 beds · 1 shared bath,58577281,Mareme,,Enfield,Private room,30,1,3,1/12/2020,0.07,2,0,0,,"51.67408,-0.03308"
40698151,Rental unit in Greater London · ★4.20 · 2 bedrooms · 3 beds · 1 bath,35406875,Bill,,Southwark,Entire home/apt,130,3,10,8/17/2023,0.22,2,0,6,,"51.46892,-0.06796"
40783074,Rental unit in Greater London · 1 bedroom · 1 bed · 2 baths,4879443,Jen,,Southwark,Private room,70,60,0,,,2,0,0,,"51.49804,-0.03338"
40790984,Home in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,91373593,Marilyn,,Croydon,Private room,35,4,4,6/22/2023,0.12,1,305,3,,"51.38754,-0.12333"
40698431,Rental unit in Greater London · 1 bedroom · 1 bed · 1 bath,15384739,Sam,,Hackney,Entire home/apt,200,7,0,,,1,91,0,,"51.53759,-0.06026"
40791462,Serviced apartment in Greater London · 1 bedroom · 1 bed · 1 bath,5459243,Lucia,,Westminster,Entire home/apt,300,14,1,1/18/2020,0.02,21,0,0,,"51.52179,-0.14224"
40793018,Condo in Greater London · 2 bedrooms · 2 beds · 2 baths,16981748,Jonathan,,Southwark,Entire home/apt,250,3,0,,,1,0,0,,"51.50009,-0.0815"
40699608,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,39017833,Harry,,Islington,Entire home/apt,255,5,21,8/25/2023,1.49,4,13,16,,"51.54728,-0.10776"
40793501,Serviced apartment in Greater London · ★3.75 · 1 bedroom · 1 bed · 1 bath,25423352,Prateek,,Camden,Entire home/apt,287,20,4,6/25/2023,0.09,53,62,1,,"51.52037,-0.13804"
40700489,Rental unit in London · Studio · 1 bed · 1 bath,78851700,Alix,,Hackney,Entire home/apt,54,2,1,1/1/2020,0.02,1,0,0,,"51.56311,-0.09906"
40793763,Rental unit in London · 2 bedrooms · 3 beds · 1 bath,33889201,Veeve,,Camden,Entire home/apt,454,3,2,2/29/2020,0.04,312,0,0,,"51.55688,-0.175"
40793950,Rental unit in London  · Studio · 1 bed · 1 shared bath,317048809,Constantinople,,Ealing,Private room,40,1,0,,,1,0,0,,"51.51435,-0.25499"
40701455,Condo in Greater London · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,6456950,Almudena,,Wandsworth,Private room,63,1,85,8/3/2023,1.88,1,64,49,,"51.47627,-0.1752"
40793987,Rental unit in Greater London · ★4.61 · 3 bedrooms · 3 beds · 3 baths,23579289,Darya,,Kensington and Chelsea,Entire home/apt,378,2,62,8/10/2023,1.39,8,357,21,,"51.48305,-0.18511"
40702132,Guesthouse in Greater London · 1 bedroom · 1 bed · 1 shared bath,282738485,Liton,,Barking and Dagenham,Shared room,41,2,1,9/23/2022,0.09,2,0,1,,"51.54477,0.11904"
40794254,Serviced apartment in Greater London · 1 bedroom · 1 bed · 1 bath,25423352,Prateek,,City of London,Entire home/apt,239,5,0,,,53,72,0,,"51.51684,-0.11236"
40794266,Home in Greater London · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths,317051046,Max,,Lambeth,Private room,25,13,63,12/1/2021,1.4,2,0,0,,"51.46814,-0.13928"
40794300,Rental unit in Greater London · 2 bedrooms · 3 beds · 2 baths,12859475,Sam,,Southwark,Entire home/apt,170,2,0,,,1,0,0,,"51.495,-0.07652"
40702531,Rental unit in Greater London · ★4.93 · 2 bedrooms · 2 beds · 1 bath,90728966,Amy,,Hackney,Entire home/apt,135,2,15,8/22/2023,0.34,1,116,6,,"51.57399,-0.0747"
40795368,Home in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 private bath,317058309,Emma,,Barnet,Private room,35,2,5,3/11/2020,0.11,1,0,0,,"51.59213,-0.1734"
40702811,Rental unit in Greater London · 1 bedroom · 1 bed · 1 private bath,263828762,Thomas,,Lewisham,Private room,13,3,2,1/1/2020,0.04,1,0,0,,"51.48807,-0.03061"
40795857,Rental unit in Greater London · 1 bedroom · 1 bed · 1 bath,48979422,Sindbad,,Camden,Entire home/apt,120,4,2,1/24/2020,0.04,1,0,0,,"51.55331,-0.16474"
40703110,Rental unit in Greater London · 1 bedroom · 1 bed · 1.5 shared baths,311778294,Grace,,Lewisham,Private room,68,5,1,3/24/2022,0.06,5,0,0,,"51.49047,-0.03867"
40796952,Home in Greater London · ★4.74 · 1 bedroom · 1 bed · 1 private bath,316848284,Naz,,Barnet,Private room,48,2,126,8/20/2023,2.8,1,32,55,,"51.56967,-0.22029"
40704951,Rental unit in England · 1 bedroom · 1 bed · 1 shared bath,47762884,Evert Pol,,Southwark,Private room,27,6,2,12/24/2019,0.04,1,0,0,,"51.49953,-0.05969"
40796954,Rental unit in Greater London · ★4.30 · Studio · 1 bed · 1 bath,295350629,Claremont,,Brent,Entire home/apt,81,3,10,10/2/2022,0.27,18,96,2,,"51.53408,-0.20611"
40705320,Rental unit in Greater London · 1 bedroom · 1 bed · 1 bath,315934703,Robert Florentin,,Kensington and Chelsea,Private room,90,1,0,,,1,89,0,,"51.51393,-0.21442"
40797001,Condo in London · ★4.43 · 1 bedroom · 1 bed · 1 bath,6919796,Dahlia,,Tower Hamlets,Entire home/apt,110,2,144,8/20/2023,3.37,2,319,45,,"51.51405,-0.02097"
40797579,Rental unit in London · ★3.50 · 1 bedroom · 1 bed · 1.5 shared baths,311778294,Grace,,Lewisham,Private room,78,5,4,8/1/2022,0.09,5,364,0,,"51.49229,-0.03841"
40798048,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,317089450,Claudia,,Lambeth,Private room,186,1,6,11/1/2022,0.13,1,0,1,,"51.45536,-0.12302"
40705842,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,103819923,Ad,,Croydon,Entire home/apt,136,6,15,5/21/2023,0.35,4,89,5,,"51.37579,-0.09496"
40799454,Rental unit in Greater London · ★4.67 · 1 bedroom · 2 beds · 1 bath,315854521,Dean,,Islington,Entire home/apt,123,2,6,3/17/2020,0.13,2,0,0,,"51.52668,-0.09425"
40705881,Rental unit in England · ★5.0 · 2 bedrooms · 2 beds · 2 baths,116098520,Justin,,Kensington and Chelsea,Entire home/apt,207,2,3,2/9/2020,0.07,1,0,0,,"51.50004,-0.15975"
40800529,Rental unit in Greater London · 1 bedroom · 1 bed · 1.5 shared baths,17684278,Lilly,,Tower Hamlets,Private room,37,4,0,,,1,0,0,,"51.52197,-0.04832"
40801215,Rental unit in Greater London · 1 bedroom · 1 bath,106895599,Harry,,Tower Hamlets,Private room,37,3,0,,,1,0,0,,"51.51185,-0.06839"
40706135,Rental unit in England · 1 bedroom · 1 bed · 1 shared bath,88082727,Valeria,,Tower Hamlets,Private room,100,1,2,1/3/2020,0.04,1,0,0,,"51.514,-0.06811"
40713042,Home in Greater London · ★5.0 · 3 bedrooms · 4 beds · 2 baths,58237054,Penny,,Southwark,Entire home/apt,246,3,21,7/21/2023,0.48,2,170,3,,"51.45225,-0.07033"
40802852,Rental unit in Greater London · ★4.45 · Studio · 1 bed · 1 bath,63937802,Megi,,Westminster,Entire home/apt,80,4,11,6/2/2023,1.64,9,0,11,,"51.52544,-0.20131"
40803553,Rental unit in Greater London · Studio · 1 bed · 1 bath,57129842,Akil,,Kingston upon Thames,Entire home/apt,43,7,1,2/27/2020,0.02,1,0,0,,"51.39719,-0.27038"
40716790,Condo in Greater London · 1 bedroom · 1.5 shared baths,1712300,Anthony,,Lambeth,Private room,138,2,1,5/21/2023,0.28,1,109,1,,"51.48688,-0.1213"
40810900,Rental unit in Greater London · ★3.60 · 1 bedroom · 1 bed · 1.5 shared baths,172728316,Abdul,,Tower Hamlets,Private room,25,7,5,2/25/2020,0.11,2,0,0,,"51.52706,-0.01704"
40717194,Rental unit in Greater London · 2 bedrooms · 1 bed · 1 bath,12963211,Jakob,,Tower Hamlets,Private room,19,7,2,12/22/2019,0.04,1,0,0,,"51.50961,-0.0606"
40810942,Rental unit in England · ★4.83 · 1 bedroom · 1 bed · 1 private bath,63512009,Marcelo,,Tower Hamlets,Private room,89,2,36,7/29/2023,0.81,2,344,24,,"51.50931,-0.06818"
40717311,Rental unit in Greater London · 2 bedrooms · 2 beds · 2 baths,55453566,Roti,,Lambeth,Entire home/apt,95,1,2,12/15/2019,0.04,1,0,0,,"51.48124,-0.12901"
40717883,Rental unit in Greater London · ★3.50 · 1 bedroom · 1 bed · 1.5 shared baths,315104398,Syed,,Tower Hamlets,Private room,23,1,6,3/8/2020,0.13,1,0,0,,"51.51616,-0.01841"
40811843,Condo in Greater London · ★4.83 · 2 bedrooms · 4 beds · 1 bath,481278,Anna,,Camden,Entire home/apt,180,3,6,8/16/2022,0.13,1,0,0,,"51.55471,-0.15731"
40718839,Rental unit in Greater London · 1 bedroom · 3 beds · 1 bath,118043742,Léa,,Westminster,Entire home/apt,65,10,2,1/3/2020,0.04,1,0,0,,"51.5163,-0.18987"
40832679,Home in Greater London · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,20422553,Kamal,,Tower Hamlets,Private room,30,5,6,8/6/2022,0.13,27,0,0,,"51.49163,-0.02136"
40814042,Serviced apartment in Greater London · ★4.33 · 1 bedroom · 1 bed · 1 bath,25423352,Prateek,,Islington,Entire home/apt,244,7,3,6/27/2021,0.09,53,104,0,,"51.52741,-0.09301"
40815016,Rental unit in Mitcham · 1 bedroom · 1 bed · 1 shared bath,300666514,Fayyaz,,Merton,Private room,36,2,1,1/3/2020,0.02,1,0,0,,"51.39883,-0.17031"
40833374,Rental unit in London Earl’s court · ★4.36 · Studio · 2 beds · 1 bath,83740964,Ali,,Kensington and Chelsea,Entire home/apt,99,91,11,2/23/2022,0.25,123,0,0,,"51.49403,-0.19302"
40815566,Rental unit in London · 2 bedrooms · 2 beds · 2 baths,37284039,Nadia,,Richmond upon Thames,Entire home/apt,150,90,1,2/9/2020,0.02,1,90,0,,"51.47902,-0.27817"
40835518,Home in Greater London · 1 bedroom · 1 bed · 2.5 shared baths,51021430,Mark,,Merton,Private room,30,14,1,1/17/2020,0.02,1,56,0,,"51.41531,-0.16975"
40816231,Rental unit in London · ★3.25 · 1 bedroom · 3 beds · 1 bath,126922415,Rachel,,Tower Hamlets,Entire home/apt,70,1,4,2/27/2020,0.09,3,0,0,,"51.5155,-0.06443"
40835735,Rental unit in Greater London · 2 bedrooms · 2 beds · 1.5 baths,8747682,Gary,,Islington,Entire home/apt,120,2,2,2/2/2020,0.05,1,0,0,,"51.52573,-0.1049"
40816343,Home in Greater London · 2 bedrooms · 2 beds · 1 bath,51799522,Nicolette,,Kingston upon Thames,Entire home/apt,200,3,0,,,1,0,0,,"51.40889,-0.28005"
40836550,Rental unit in Greater London · 1 bedroom · 3 beds · 1 bath,308533483,Dominik,,Camden,Entire home/apt,71,1,1,1/4/2020,0.02,1,0,0,,"51.52241,-0.1394"
40816876,Rental unit in Greater London · 1 bedroom · 2 beds · 1 bath,228753522,Elena,,Islington,Entire home/apt,65,28,1,1/4/2020,0.02,1,0,0,,"51.55204,-0.08961"
40837126,Rental unit in London · 1 bedroom · 1 bed · 1.5 baths,222076258,Nikita,,Hackney,Entire home/apt,75,1,1,2/23/2020,0.02,1,0,0,,"51.53614,-0.06068"
40818199,Townhouse in London · ★4.73 · 4 bedrooms · 4 beds · 2.5 baths,34994485,James,,Tower Hamlets,Entire home/apt,350,3,11,7/4/2022,0.31,4,152,0,,"51.53541,-0.02827"
40837727,Rental unit in London · 1 bedroom · 1 bed · 1 shared bath,314660906,Charlie,,Greenwich,Private room,65,1,1,2/23/2020,0.02,1,0,0,,"51.49182,0.0699"
40838287,Condo in Greater London · ★4.94 · 1 bedroom · 1 bed · 1.5 shared baths,261836627,John,,Greenwich,Private room,43,1,32,8/29/2023,0.71,1,0,6,,"51.4882367759381,0.00149163180727447"
